Date,Open,High,Low,Close,Adj Close,Volume
2017-12-18,7400.000000,7500.000000,7375.000000,7500.000000,5944.014160,9181300
2017-12-19,7500.000000,7700.000000,7475.000000,7650.000000,6062.894531,15706100
2017-12-20,7650.000000,7700.000000,7425.000000,7550.000000,5983.640625,14606300
2017-12-21,7525.000000,7600.000000,7475.000000,7600.000000,6023.267578,10857700
2017-12-22,7600.000000,7625.000000,7575.000000,7625.000000,6043.080566,4686000
2017-12-25,7625.000000,7625.000000,7625.000000,7625.000000,6043.080566,0
2017-12-26,7625.000000,7625.000000,7625.000000,7625.000000,6043.080566,0
2017-12-27,7625.000000,7625.000000,7575.000000,7625.000000,6043.080566,3274600
2017-12-28,7650.000000,7700.000000,7600.000000,7700.000000,6102.520996,10295800
2017-12-29,7700.000000,7775.000000,7600.000000,7625.000000,6043.080566,12848100
2018-01-01,7625.000000,7625.000000,7625.000000,7625.000000,6043.080566,0
2018-01-02,7650.000000,7700.000000,7550.000000,7550.000000,5983.640625,6875700
2018-01-03,7600.000000,7700.000000,7600.000000,7650.000000,6062.894531,11532300
2018-01-04,7650.000000,7725.000000,7600.000000,7725.000000,6122.334961,6861700
2018-01-05,7700.000000,7700.000000,7625.000000,7675.000000,6082.707520,8060200
2018-01-08,7700.000000,7875.000000,7700.000000,7850.000000,6221.401855,13357200
2018-01-09,7825.000000,7850.000000,7775.000000,7825.000000,6201.587891,13531800
2018-01-10,7875.000000,7875.000000,7800.000000,7825.000000,6201.587891,9997600
2018-01-11,7800.000000,7875.000000,7750.000000,7875.000000,6241.215332,5038700
2018-01-12,7875.000000,7900.000000,7800.000000,7850.000000,6221.401855,8527900
2018-01-15,7850.000000,7875.000000,7775.000000,7800.000000,6181.775391,2802200
2018-01-16,7800.000000,7900.000000,7775.000000,7900.000000,6261.028320,15046200
2018-01-17,7900.000000,7975.000000,7875.000000,7950.000000,6300.654785,13872400
2018-01-18,7900.000000,7975.000000,7875.000000,7900.000000,6261.028320,7602900
2018-01-19,7925.000000,7925.000000,7850.000000,7925.000000,6280.841309,6292200
2018-01-22,7925.000000,8100.000000,7925.000000,8075.000000,6399.722168,19058300
2018-01-23,8075.000000,8125.000000,8000.000000,8125.000000,6439.348633,14253300
2018-01-24,8025.000000,8125.000000,8025.000000,8075.000000,6399.722168,7079200
2018-01-25,8075.000000,8100.000000,7900.000000,8000.000000,6340.281250,7476600
2018-01-26,8000.000000,8075.000000,7975.000000,8075.000000,6399.722168,3990400
2018-01-29,8100.000000,8100.000000,7975.000000,8075.000000,6399.722168,6652900
2018-01-30,8125.000000,8125.000000,7800.000000,7800.000000,6181.775391,11507100
2018-01-31,7800.000000,7875.000000,7700.000000,7750.000000,6142.147949,11965100
2018-02-01,7750.000000,7900.000000,7700.000000,7700.000000,6102.520996,10204300
2018-02-02,7800.000000,7875.000000,7750.000000,7775.000000,6161.961426,4592300
2018-02-05,7600.000000,7875.000000,7575.000000,7800.000000,6181.775391,5115700
