Date,Open,High,Low,Close,Adj Close,Volume
2018-12-18,6975.000000,7150.000000,6850.000000,7075.000000,5868.993164,9169400
2018-12-19,7075.000000,7300.000000,7075.000000,7300.000000,6055.639648,21249900
2018-12-20,7275.000000,7375.000000,7150.000000,7350.000000,6097.116699,16585400
2018-12-21,7275.000000,7550.000000,7250.000000,7500.000000,6221.546875,20143900
2018-12-24,7500.000000,7500.000000,7500.000000,7500.000000,6221.546875,0
2018-12-25,7500.000000,7500.000000,7500.000000,7500.000000,6221.546875,0
2018-12-26,7400.000000,7400.000000,7275.000000,7375.000000,6117.855469,6946900
2018-12-27,7400.000000,7500.000000,7350.000000,7450.000000,6180.070313,7934800
2018-12-28,7450.000000,7475.000000,7350.000000,7450.000000,6180.070313,5658600
2018-12-31,7450.000000,7450.000000,7450.000000,7450.000000,6180.070313,0
2019-01-01,7450.000000,7450.000000,7450.000000,7450.000000,6180.070313,0
2019-01-02,7425.000000,7450.000000,7250.000000,7275.000000,6034.900879,2114300
2019-01-03,7325.000000,7500.000000,7325.000000,7475.000000,6200.808594,7396900
2019-01-04,7400.000000,7575.000000,7350.000000,7425.000000,6159.332031,6549600
2019-01-07,7500.000000,7650.000000,7400.000000,7425.000000,6159.332031,8385000
2019-01-08,7425.000000,7575.000000,7300.000000,7300.000000,6055.639648,7246100
2019-01-09,7375.000000,7400.000000,7275.000000,7325.000000,6076.377930,9373200
2019-01-10,7275.000000,7450.000000,7200.000000,7450.000000,6180.070313,10032700
2019-01-11,7475.000000,7500.000000,7375.000000,7475.000000,6200.808594,7313100
2019-01-14,7400.000000,7450.000000,7375.000000,7400.000000,6138.593262,4955300
2019-01-15,7400.000000,7500.000000,7325.000000,7500.000000,6221.546875,7321500
2019-01-16,7475.000000,7525.000000,7375.000000,7500.000000,6221.546875,11507300
2019-01-17,7400.000000,7525.000000,7400.000000,7500.000000,6221.546875,9129800
2019-01-18,7525.000000,7550.000000,7425.000000,7500.000000,6221.546875,10220600
2019-01-21,7550.000000,7550.000000,7475.000000,7500.000000,6221.546875,7266700
2019-01-22,7575.000000,7575.000000,7500.000000,7575.000000,6283.763184,10249300
2019-01-23,7575.000000,7675.000000,7500.000000,7650.000000,6345.978516,9811700
2019-01-24,7700.000000,7825.000000,7625.000000,7775.000000,6449.670898,13757400
2019-01-25,7825.000000,7850.000000,7775.000000,7850.000000,6511.886230,6857200
2019-01-28,7875.000000,7900.000000,7525.000000,7700.000000,6387.455566,8105700
2019-01-29,7625.000000,7725.000000,7500.000000,7700.000000,6387.455566,6990300
2019-01-30,7575.000000,7700.000000,7525.000000,7700.000000,6387.455566,11433500
2019-01-31,7650.000000,7750.000000,7600.000000,7750.000000,6428.932617,15054900
2019-02-01,7625.000000,7800.000000,7625.000000,7775.000000,6449.670898,12587000
2019-02-04,7775.000000,7800.000000,7525.000000,7600.000000,6304.501953,13322100
2019-02-05,7600.000000,7600.000000,7600.000000,7600.000000,6304.501953,0
2019-02-06,7650.000000,7725.000000,7600.000000,7650.000000,6345.978516,11891700
2019-02-07,7600.000000,7675.000000,7550.000000,7600.000000,6304.501953,9943100
2019-02-08,7600.000000,7725.000000,7550.000000,7700.000000,6387.455566,9997000
2019-02-11,7750.000000,7750.000000,7650.000000,7750.000000,6428.932617,5865200
2019-02-12,7800.000000,7800.000000,7425.000000,7600.000000,6304.501953,8761200
2019-02-13,7600.000000,7700.000000,7600.000000,7600.000000,6304.501953,9769800
2019-02-14,7600.000000,7625.000000,7550.000000,7550.000000,6263.024414,6118100
2019-02-15,7600.000000,7600.000000,7425.000000,7425.000000,6159.332031,4941500
2019-02-18,7575.000000,7650.000000,7550.000000,7625.000000,6325.239746,3942700
2019-02-19,7650.000000,7650.000000,7475.000000,7500.000000,6221.546875,2286800
