Date,Open,High,Low,Close,Adj Close,Volume
2018-12-18,356.000000,356.000000,352.000000,354.000000,303.472565,385300
2018-12-19,354.000000,354.000000,342.000000,352.000000,301.758057,726400
2018-12-20,352.000000,354.000000,350.000000,354.000000,303.472565,458100
2018-12-21,354.000000,356.000000,354.000000,356.000000,305.187042,370700
2018-12-24,356.000000,356.000000,356.000000,356.000000,305.187042,0
2018-12-25,356.000000,356.000000,356.000000,356.000000,305.187042,0
2018-12-26,356.000000,356.000000,354.000000,356.000000,305.187042,323800
2018-12-27,356.000000,358.000000,346.000000,352.000000,301.758057,1049400
2018-12-28,352.000000,410.000000,352.000000,410.000000,351.479553,1623600
2018-12-31,410.000000,410.000000,410.000000,410.000000,351.479553,0
2019-01-01,410.000000,410.000000,410.000000,410.000000,351.479553,0
2019-01-02,378.000000,406.000000,362.000000,362.000000,310.330688,557500
2019-01-03,362.000000,370.000000,362.000000,370.000000,317.188812,771000
2019-01-04,370.000000,370.000000,362.000000,370.000000,317.188812,505000
2019-01-07,370.000000,378.000000,364.000000,378.000000,324.046967,1507200
2019-01-08,378.000000,378.000000,366.000000,374.000000,320.617889,844100
2019-01-09,370.000000,374.000000,370.000000,372.000000,318.903381,636000
2019-01-10,372.000000,374.000000,370.000000,374.000000,320.617889,589500
2019-01-11,370.000000,372.000000,366.000000,366.000000,313.759766,857400
2019-01-14,366.000000,370.000000,364.000000,366.000000,313.759766,847300
2019-01-15,366.000000,366.000000,362.000000,364.000000,312.045258,2132900
2019-01-16,364.000000,366.000000,360.000000,364.000000,312.045258,1788800
2019-01-17,364.000000,364.000000,362.000000,362.000000,310.330688,1494100
2019-01-18,362.000000,378.000000,362.000000,370.000000,317.188812,2042200
2019-01-21,370.000000,390.000000,370.000000,382.000000,327.476044,1704400
2019-01-22,382.000000,384.000000,380.000000,384.000000,329.190582,838500
2019-01-23,384.000000,384.000000,376.000000,380.000000,325.761536,398700
2019-01-24,380.000000,380.000000,372.000000,380.000000,325.761536,673100
2019-01-25,380.000000,382.000000,372.000000,380.000000,325.761536,1056800
2019-01-28,380.000000,408.000000,380.000000,402.000000,344.621338,7774100
2019-01-29,402.000000,420.000000,402.000000,414.000000,354.908630,6670700
2019-01-30,410.000000,410.000000,398.000000,404.000000,346.335938,1116000
2019-01-31,402.000000,404.000000,400.000000,400.000000,342.906860,891300
2019-02-01,400.000000,400.000000,390.000000,400.000000,342.906860,374900
2019-02-04,400.000000,420.000000,400.000000,412.000000,353.194031,2297900
2019-02-05,412.000000,412.000000,412.000000,412.000000,353.194031,0
2019-02-06,412.000000,412.000000,406.000000,410.000000,351.479553,934200
2019-02-07,410.000000,414.000000,408.000000,408.000000,349.764984,458000
2019-02-08,410.000000,416.000000,410.000000,414.000000,354.908630,1058000
2019-02-11,412.000000,412.000000,408.000000,408.000000,349.764984,156000
2019-02-12,400.000000,410.000000,398.000000,400.000000,342.906860,904700
2019-02-13,400.000000,414.000000,400.000000,402.000000,344.621338,2079600
2019-02-14,402.000000,406.000000,402.000000,402.000000,344.621338,724200
2019-02-15,400.000000,402.000000,398.000000,400.000000,342.906860,488000
2019-02-18,398.000000,400.000000,396.000000,396.000000,339.477783,178900
2019-02-19,398.000000,400.000000,398.000000,398.000000,341.192291,444400
2019-02-20,402.000000,402.000000,398.000000,398.000000,341.192291,353300
2019-02-21,400.000000,402.000000,400.000000,400.000000,342.906860,959000
2019-02-22,400.000000,402.000000,400.000000,400.000000,342.906860,455600
2019-02-25,402.000000,402.000000,396.000000,400.000000,342.906860,248600
